Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
Tea & Herbal Drinks,Suntory,Suntory · Orange & Lemon Green Tea (500ml),,三得利 · 卡曼橘柠檬味果瀑茶（500ml）,1.35 CAD,2023-11-03T00:20:52Z,0
Tea & Herbal Drinks,Suntory,Suntory · Grape & Lemon Electrolyte Water (500ml),,三得利 · 水漾力桃子柠檬味能量饮料（500ml）,N/A,2023-11-03T00:20:45Z,0
Tea & Herbal Drinks,Suntory,Suntory · Grape Flavor Drink (550ml),,三得利 · 沁葡水 (550ml),N/A,2023-11-03T00:20:47Z,0
Tea & Herbal Drinks,Suntory,Suntory · Lemon Flavor Drink (550ml),,三得利 · 沁柠水柠檬味饮料（550ml）,N/A,2023-11-03T00:20:46Z,0
Tea & Herbal Drinks,Suntory,Suntory · Peach Flavor Drink (550ml),,三得利 · 沁桃水桃子味饮料（550ml）,N/A,2023-11-03T00:20:46Z,0
Tea & Herbal Drinks,Suntory,Suntory · Unsweetened Jasmine Oolong Tea (1.25L),,"三得利 · 无糖茉莉乌龙茶（1,25Ll）",N/A,2023-11-03T00:20:48Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Peach Oolong Tea (500ml),,茶Π · 蜜桃乌龙茶 (500ml),1.35 CAD,2023-12-10T04:59:22Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Green Grape Oolong Tea(500ml),,茶π · 青提乌龙茶（500ml）,1.35 CAD,2023-11-08T23:19:17Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Tangerine Lemon Tea (500ml),,茶π · 柑普柠檬茶（500ml）,1.35 CAD,2023-11-08T23:19:25Z,0
Tea & Herbal Drinks,Tea Pi,Tea Pi · Lemon Black Tea(500ml),,茶π · 柠檬红茶（500ml）,1.35 CAD,2023-12-10T05:00:27Z,0
Tea & Herbal Drinks,Vita,Vita · Winter Honey & Lime Tea (6*250mL),,维他 · 冬蜜青柠汁饮料（6*250mL）,N/A,2023-11-03T00:21:27Z,0
Tea & Herbal Drinks,Vita,Vita · Less Sugar Chrysanthemum Tea (6*250mL),,维他 · 少糖菊花茶（6*250mL）,N/A,2023-11-03T00:20:58Z,0
Tea & Herbal Drinks,Vita,Vita · Original Chrysanthemum Tea (6*250mL),,维他 · 菊花茶（6*250mL）,N/A,2023-11-03T00:20:57Z,0
Tea & Herbal Drinks,Vita,Vita · Honey Chrysanthemum Tea (6*250mL),,维他 · 蜜糖菊花茶（6*250mL）,N/A,2023-11-03T00:20:59Z,0
Tea & Herbal Drinks,Vita,Vita · Ceylon Tea (6*250mL),,维他 · 锡兰柠檬茶（6*250mL）,N/A,2023-11-03T00:21:24Z,0
Tea & Herbal Drinks,Vita,Vita · Lime Lemon Tea (6*250mL),,维他 · 青柠檬茶（6*250mL）,N/A,2023-11-03T00:21:24Z,0
Tea & Herbal Drinks,Vita,Vita · Lemon Tea (6*250mL),,维他 · 柠檬茶（6*250mL）,N/A,2023-11-03T00:20:59Z,0
Tea & Herbal Drinks,Watsons,Watsons · Lemon Tea (4*250ml),,屈臣氏 · 碧泉柠檬茶 (4*250ml),2.3 CAD,2024-01-17T20:14:01Z,0
Tea & Herbal Drinks,Watsons,Watsons · Peach Tea (4*250ml),,屈臣氏 · 碧泉蜜桃茶 (4*250ml),2.3 CAD,2024-01-17T20:23:19Z,0
Tea & Herbal Drinks,Watsons,Watsons · Grapefruit Lemon Tea (4*250ml),,屈臣氏 · 碧泉雪柚柠檬茶 (4*250ml),2.3 CAD,2024-01-17T20:19:18Z,0
Tea & Herbal Drinks,Watsons,Watsons · Single Clump Lemon Tea (4*250ml),,屈臣氏 · 碧泉鸭屎香柠檬茶 (4*250ml),2.3 CAD,2024-01-17T20:21:17Z,0
Tea & Herbal Drinks,XMTX,XMTX · Lime Black Tea (480ml),,小茗同学 · 青柠红茶（480ml）,N/A,2023-11-03T00:21:38Z,0
Tea & Herbal Drinks,XMTX,XMTX · Cold Orange Green Tea (480ml),,小茗同学 · 冰橘绿茶醉乌龙（480ml）,N/A,2023-11-03T00:21:38Z,0
Tea & Herbal Drinks,XMTX,XMTX · Cold LiuLiuDa Tea (480ml),,小茗同学 · 黄皮溜溜茶（480ml）,N/A,2023-11-03T00:21:37Z,0
Tea & Herbal Drinks,ZhuCheng,ZhuCheng · Jasmine & Olive Drink (245ml),,褚橙 · 茉莉花味滇橄榄汁 (245ml),N/A,2023-11-03T00:21:50Z,0
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Cantonese Sauce Flavor Frozen Soft Tofu (370g),,"豆腐&豆制品, 豆捞捞 · 广式酱香风味包浆豆腐 (370g)",4.0 CAD,2024-01-13T10:34:31Z,4
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Multi Flavor Frozen Soft Tofu Package (1.13kg),,"<span data-mce-fragment=""1"">山姆同款包装组合口味：川式藤椒包浆豆腐，广式酱香风味，日式柚子风味。</span>, 豆腐&豆制品, 豆捞捞 · 三种口味包浆豆腐组合装山姆同款包装 (1.13kg)",12.0 CAD,2024-01-13T10:47:39Z,3
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Sichuan Style Rattan Pepper Flavor Frozen Soft Tofu (370g),,"豆腐&豆制品, 豆捞捞 · 川式藤椒风味包浆豆腐 (370g)",4.0 CAD,2024-01-13T10:29:44Z,0
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Frozen Soy Products Party Tray For Hot Pot (350g),,"豆腐&豆制品, 豆捞捞 · 新派豆制品火锅拼盘 (350g)",4.6 CAD,2024-01-13T10:54:55Z,0
Tofu & Tofu Products,Dou Lao Lao,Dou Lao Lao · Small Size Frozen Soft Tofu (390g),,"豆腐&豆制品, 豆捞捞 · 包浆小豆腐 (390g)",4.0 CAD,2024-01-13T10:51:27Z,0
Tofu & Tofu Products,Han Han Dou Jiang,Han Han Dou Jiang · Coated Tofu(490g),,憨憨豆匠 · 包浆豆腐 (490g),N/A,2023-12-16T05:10:23Z,0
Tofu & Tofu Products,Sunrise,Sunrise · Premium Soft Tofu (530g),,日升 · 软豆腐 (530g),1.72 CAD,2023-11-07T03:23:04Z,3
Tofu & Tofu Products,Sunrise,Sunrise · Extra Firm Tofu (350g),,日升 · 硬豆腐 (350g),1.9 CAD,2023-12-29T16:21:22Z,4
Tofu & Tofu Products,Unknown,Frozen Tofu (250g),,冻豆腐 (250g),1.5 CAD,2023-12-18T23:25:04Z,0
Tofu & Tofu Products,ZhangXiaoBao,ZhangXiaoBao · Frozen Tofu Cake (500g),,张小包 · 素鸡 (500g),2.9 CAD,2024-01-06T04:32:59Z,0
Tomato & Eggplant & Pepper,Unknown,Red Thai Chili 0.2LB,, 指天椒(大约0.2LB),N/A,2023-11-10T16:26:53Z,4
Weekly Special,Eastern Leaves,Eastern Leaves · Jasmine Tea (900ml),,"茶饮, 东方树叶 · 茉莉花茶大瓶装 (900ml)",N/A,2024-01-11T01:28:53Z,0
Weekly Special,Eastern Leaves,Eastern Leaves · Black Tea (500ml),,东方树叶 · 红茶（500ml）,1.35 CAD,2023-12-10T05:01:48Z,0
Weekly Special,Eastern Leaves,Eastern Leaves · Green Tea (500ml),,东方树叶 · 绿茶（500ml）,1.3 CAD,2023-12-27T21:03:58Z,0
Weekly Special,Eastern Leaves,Eastern Leaves · Green Citrus Pu'er Tea (500ml),,东方树叶 · 青柑普洱茶（500ml）,1.3 CAD,2023-12-27T21:04:12Z,0
Weekly Special,LiuQuan,LiuQuan · Pink Package River Snails Rice Noodle (360g),,柳全 · 粉色包装螺蛳粉 (360g),N/A,2023-11-07T05:34:47Z,3
Weekly Special,Master Kong,Master Kong · Big Eat Bag Sichuan Peppercorn Beef Instant Noodles (5*145g),,康师傅 · 大食袋藤椒牛肉面 (5*145g),5.5 CAD,2024-01-31T09:11:26Z,0
Weekly Special,Master Kong,Master Kong · Dry Instant Beef Noodle Series (135g),,康师傅 · 干拌面系列 (135g),2.3 CAD,2024-01-31T08:45:29Z,4
Weekly Special,Master Kong,Master Kong · Big Eat Bag Spicy Beef Noodles with Pickled Peppers (5*148g),,,5.0 CAD,2023-12-18T23:04:50Z,0
Weekly Special,Shuang Hui,Shuang Hui · Shredded Pork Sauce Flavor Noodles (213g+50g),,"Expired Date: 2024-06, 双汇 · 酱香肉丝拌面 (213g+50g)",4.5 CAD,2023-12-08T03:13:32Z,0
Weekly Special,Shuang Hui,Shuang Hui · Pepper Chicken Flavor Noodles (213g+50g),,"Expired Date: 2024-06, 双汇 · 藤椒鸡肉拌面 (213g+50g)",4.5 CAD,2023-12-08T03:22:12Z,0
Weekly Special,Unknown,Chun Kang ·Tribute Vegetables (280g),,淳康 · 香脆贡菜 (280g),2.0 CAD,2023-12-27T20:42:43Z,0
Weekly Special,Unknown,Sea Urchins of British Columbia by Air (110g),,温哥华空运新鲜盒装海胆（110克）,28.0 CAD,2023-11-28T08:16:12Z,0
Weekly Special,Unknown,Sea Urchins of British Columbia by Air (110g),,温哥华空运新鲜盒装海胆（110克）,28.0 CAD,2023-11-28T08:16:13Z,0
Weekly Special,Wahaha,Wahaha · AD & Calcium Milk Drink (450ml),,娃哈哈 · AD钙奶 (450ml),1.67 CAD,2023-11-16T01:40:10Z,0
Weekly Special,YiLi,YiLi · AD Yogurt Milk Drink (24*250ml),,伊利 · AD钙优酸乳 (24*250ml),20.0 CAD,2024-03-22T08:31:34Z,0
Weekly Special,YiLi,YiLi · Original Flavor Yogurt Milk Drink (24*250ml),,伊利 · 原味优酸乳 (24*250ml),N/A,2023-11-07T05:34:54Z,0
Weekly Special Fruit,Unknown,Sichuan Sweet Loquat 300g/pack,,四川早春枇杷 300g/盒,6.0 CAD,2024-04-06T03:46:54Z,0
Weekly Special Fruit,Unknown,Shan Dong Nan Shui Pear,,山东南水梨,N/A,2024-01-23T18:25:08Z,0
Weekly Special Fruit,Unknown,Shan Dong Nan Shui Pear,,山东南水梨,N/A,2024-01-23T18:25:08Z,0
Weekly Special Fruit,Unknown,Shan Dong Nan Shui Pear,,山东南水梨,N/A,2024-01-23T18:25:08Z,0
Weekly Special Fruit,Unknown,Yan Tai Fuji Apple,,烟台红富士苹果,N/A,2024-01-21T23:53:24Z,0
Weekly Special Fruit,Unknown,Yan Tai Fuji Apple,,烟台红富士苹果,N/A,2024-01-21T23:53:29Z,0
Weekly Special Fruit,Unknown,Yan Tai Fuji Apple,,烟台红富士苹果,N/A,2024-01-21T23:53:29Z,0
Weekly Special Fruit,Unknown,Yan Tai Fuji Apple,,烟台红富士苹果,N/A,2024-01-21T23:53:29Z,0
Weekly Special Fruit,Unknown,Vietnam Young Coconut,,越南吸管椰青,2.67 CAD,2024-03-23T12:21:28Z,0
Weekly Special Fruit,Unknown,Chinese Seedless Orah Orange 2kg,,中荔礼盒装无核沃柑 (2公斤),4.0 CAD,2024-03-01T10:01:07Z,0
Weekly Special Fruit,Unknown,Colombian Purple Mangosteen by Air (1LB),,哥伦比亚空运山竹 (1LB),N/A,2024-01-13T09:23:36Z,0
Weekly Special Fruit,Unknown,Vietnamese Fresh Peeled Jackfruit By Air（400g),,【精品团购】越南空运金菠萝蜜肉 (400g),13.0 CAD,2024-02-03T08:24:38Z,2
Weekly Special Fruit,Unknown,Kradum Thong Durian By Air. $14.5/LB (About 3.5LB),,,N/A,2024-04-12T03:26:26Z,5
Weekly Special Fruit,Unknown,Thailand Young Coconut (By Air),,泰国空运小奶椰,9.0 CAD,2024-03-08T18:47:06Z,0
Weekly Special Fruit,Unknown,Thailand Young Coconut (By Air),,泰国空运小奶椰,45.0 CAD,2024-03-08T21:53:22Z,0
Weekly Special Fruit,Unknown,Cotton Candy Grapes From Chile By Air. $5.99/LB (About 2LB/Bag),,,N/A,2024-04-12T03:39:08Z,2
Weekly Special Fruit,Unknown,Star Fruit From Vietnam By Air (2 Fruits/Pack),,,N/A,2024-04-12T03:43:46Z,2
Weekly Special Fruit,Unknown,Japan Luna Piena Watermelon By Air (1 Melon/Pack),,,N/A,2024-04-20T05:50:54Z,0
Weekly Special Fruit,Unknown,Babagan Mandarin 4KG/Box,,,N/A,2024-04-19T02:07:14Z,0
Weekly Special Fruit,Unknown,Hainan Osmanthus Fragrance Lychee By Air. (1LB/Pack),,,N/A,2024-04-12T03:33:00Z,0
Weekly Special Fruit,Unknown,Brazil Fuyu Persimmon,,巴西脆柿子,N/A,2024-03-08T18:57:31Z,0
Weekly Special Fruit,Unknown,Brazil Fuyu Persimmon,,巴西脆柿子,N/A,2024-03-08T18:57:31Z,0
Weekly Special Fruit,Unknown,Ozblu Blueberry Product of Mexico 312g/Pack,,,4.5 CAD,2024-03-25T23:50:02Z,0
Weekly Special Fruit,Unknown,Vietnam Red Pomelo,,越南粉心青柚(蜜柚宝贝),N/A,2024-04-06T04:01:22Z,0
Weekly Special Fruit,Unknown,Vietnam Red Pomelo,,越南粉心青柚(蜜柚宝贝),N/A,2024-04-06T04:01:32Z,0
Weekly Special Fruit,Unknown,Double Happiness Orange,,加州双喜橙,N/A,2024-03-01T07:56:07Z,0
Weekly Special Fruit,Unknown,Double Happiness Orange,,加州双喜橙,N/A,2024-03-01T07:55:53Z,0
Weekly Special Fruit,Unknown,Premium Black Grapes 1 Bag/About 2LB,,,N/A,2024-03-25T23:51:22Z,0
Weekly Special Fruit,Unknown,Rose Apple By Air (1LB),,越南空运黑金刚莲雾  (1磅),7.0 CAD,2023-12-14T03:19:46Z,0
Weekly Special Fruit,Unknown,Peeled RI-6 Durian By Air (500g),,,20.0 CAD,2024-03-30T00:35:19Z,0
Weekly Special Fruit,Unknown,Columbia Granadilla 2pcs,,哥伦比亚空运黄色百香果 2颗,N/A,2024-03-06T10:10:50Z,0
Weekly Special Fruit,Unknown,Yellow Pitahaya,,黄金火龙果,N/A,2024-03-01T10:10:58Z,0
Weekly Special Fruit,Unknown,Yellow Pitahaya,,黄金火龙果,N/A,2024-03-01T10:11:04Z,0
Weekly Special Fruit,Unknown,Korean Shinko Brown Pear,,韩国新高梨,N/A,2024-03-01T09:49:12Z,0
Weekly Special Fruit,Unknown,Korean Shinko Brown Pear,,韩国新高梨,N/A,2024-03-01T09:49:53Z,0
Weekly Special Fruit,Unknown,Sweetest Batch Blackberries (283g),,盒装新鲜黑莓 (283g),N/A,2024-02-24T02:13:50Z,0
Weekly Special Fruit,Unknown,Spanish Fresh Strawberry (900g),,西班牙箱装小草莓 (900g),18.0 CAD,2024-02-26T23:46:30Z,0
Weekly Special Fruit,Unknown,Sweetest Batch Blueberries (312g),,朝天盒装蓝莓 (312g),6.0 CAD,2024-02-26T23:52:06Z,0
Weekly Special Fruit,Unknown,Winter Frost Pineberries (283g),,盒装森林草莓 (283g),3.0 CAD,2024-02-23T00:26:07Z,0
Weekly Special Fruit,Unknown,Chinese Yu Lu Fragrant Pear,,中国玉露香梨 ,5.0 CAD,2024-01-13T09:36:23Z,0
Weekly Special Fruit,Unknown,Chinese Yu Lu Fragrant Pear,,中国玉露香梨 ,5.0 CAD,2024-02-18T01:56:16Z,0
Weekly Special Fruit,Unknown,Driscoll's Organic Strawberries (1lb),,有机盒装草莓 (1lb),5.0 CAD,2024-02-26T23:55:53Z,0
Weekly Special Fruit,Unknown,Driscoll’s Organic Blueberries (170g),,盒装有机蓝莓 (170克),N/A,2024-02-24T02:21:28Z,0
Weekly Special Fruit,Unknown,Brazilian Alianca Papaya (0.9lb/Each),,巴西空运小木瓜（约0.9磅/颗）,N/A,2024-02-18T02:28:29Z,0
Weekly Special Fruit,Unknown,Chile 3J Red Cherry Plum by Air (1lb),,智利3J樱桃李子 (1lb) ,N/A,2024-02-23T00:36:03Z,0
Weekly Special Fruit,Unknown,Peru Peruvian Edward Mango (Each),,秘鲁空运太阳之子芒果（每颗）,N/A,2024-02-18T02:21:18Z,0
Weekly Special Fruit,Unknown,Fujian Red Honey Pomelo (Approx. 2.5lbs),,中国福建三红蜜柚（约2.5磅/颗）,4.0 CAD,2024-02-18T01:06:02Z,0
Weekly Special Fruit,Unknown,Brazilian Muscat Grapes (1.75lb-2lb),,巴西空运晴王葡萄 (1.75～2磅/份),10.0 CAD,2023-11-24T19:52:41Z,0
discount,Yamamoto,Yamamoto · Barley Grass Powder (3*44g),,山本汉方 · 制藻大麦若叶青汁粉末 (3*44g),N/A,2023-10-26T23:12:58Z,0
hot sauce & chili oil,Arawana,Arawana · Sichuan Peppercorn Oil (220ml),,金龙鱼 · 花椒油（220ml）,4.0 CAD,2023-12-27T20:08:37Z,1
hot sauce & chili oil,Chuan Nan,Chuan Nan · Red Oil Chili(326g),,川南 · 红油辣椒 (326g),3.5 CAD,2023-12-27T20:41:48Z,0
hot sauce & chili oil,Chuan Nan,Chuan Nan · Premium Fried Chili Sauce (258g),,川南 · 香辣王油辣子 (258g),3.5 CAD,2023-12-27T20:41:18Z,0
hot sauce & chili oil,Cui Hong,Cui Hong · Spicy Red Chili Oil (200g),,翠宏 · 香辣红油（200g）,2.5 CAD,2023-12-27T20:47:56Z,1
hot sauce & chili oil,Cui Hong,Cui Hong · Hot Chili Oil (750g),,翠宏 · 香辣红油（750g）,2.5 CAD,2024-02-23T02:01:25Z,1
hot sauce & chili oil,Cui Hong,Cui Hong · Dao Kou Spicy Oil (750g),,翠宏 · 刀口糊辣油（750g）,N/A,2023-12-27T20:46:59Z,0
hot sauce & chili oil,Hong Fan Tian,Hong Fan Tian · Minced Garlic & Pepper Sauce (700g),,红翻天 · 蒜蓉剁椒酱 (700g),N/A,2023-11-04T01:44:58Z,5
hot sauce & chili oil,Lao Gan Ma,Lao Gan Ma · Spicy Chili Crips (210g),,老干妈 · 香辣脆油辣椒（210g）,N/A,2023-11-04T01:44:19Z,5
hot sauce & chili oil,Lao Gan Ma,Lao Gan Ma · Chicken Flavor Chili Oil (280g),,老干妈 · 风味鸡油辣椒（280g）,N/A,2023-11-04T01:44:18Z,0
hot sauce & chili oil,Lao Gan Ma,Lao Gan Ma · Black Beans Chili Oil (280g),,老干妈 · 风味豆豉油辣椒（280g）,N/A,2024-01-21T01:16:25Z,0
hot sauce & chili oil,Lao Gan Ma,Lao Gan Ma · Fermented Chili Soybean (210g),,老干妈 · 风味豆豉（210g）,N/A,2023-11-04T01:44:21Z,0
hot sauce & chili oil,Lao Gan Ma,Lao Gan Ma · Minced Meat Chili Oil (210g),,老干妈 · 干煸肉丝油辣椒（210g）,N/A,2023-11-04T01:44:20Z,0
hot sauce & chili oil,Lao Gan Ma,Lao Gan Ma · Chili Oil (280g),,老干妈 · 干辣三丁油辣椒（280g）,N/A,2023-11-04T01:44:19Z,0
hot sauce & chili oil,ML,ML · Pickle Chinese Cabbage (200g),,美乐 · 原味酸菜 (200g),1.8 CAD,2024-01-31T17:11:43Z,3
hot sauce & chili oil,ML,ML · Fermented Soya Beans (200g),,美乐 · 风味豆豉 (200g),1.8 CAD,2024-01-31T17:08:51Z,5
hot sauce & chili oil,Unknown,Lao Gan Ma· Condiment & Mushroom Oil Chili (210g),,老干妈 · 香菇油辣椒（210g）,N/A,2023-11-04T01:44:20Z,0
hot sauce & chili oil,Wa!,Wa! · Fried Chili Sauce (235g),,Wa川娃子 · 油泼辣子 (235g),2.8 CAD,2023-12-09T09:58:03Z,0
hot sauce & chili oil,Wa!,Wa! · Roasted Chili Sauce (235g),,Wa川娃子 · 烧椒酱（235g）,2.8 CAD,2023-12-09T09:58:43Z,0
hot sauce & chili oil,Wa!,Wa! · Double Pepper Chili Sauce (235g),,Wa川娃子 · 双椒酱（235g）,N/A,2023-11-04T01:44:38Z,0
hotpot collection,CBC,CBC · Beef Blade Roll (box),,焯记 · 特级牛肉卷 (盒),12.0 CAD,2023-12-27T20:31:13Z,5
hotpot collection,Choripdong,Choripdong · Assorted Fried Fish Ball (500g),,Choripdong · 混合韩国鱼丸(500g),N/A,2023-12-27T20:40:27Z,0
hotpot collection,Crown,Crown · Imitation Snow Crab Legs (500g),,皇冠 · 蟹棒 (500g),N/A,2023-12-27T20:45:36Z,2
hotpot collection,Haidilao,Haidilao · Shacha Flavor Hotpot Dipping Sauce (80g),,海底捞 · 火锅底料沙茶酱 (80g),N/A,2023-11-04T01:44:47Z,2
hotpot collection,Haidilao,Haidilao · Cumin Flavor Haidilao Hot Pot Dipping Sauce (120g),,海底捞 · 孜然味火锅蘸料(120g),N/A,2023-11-04T01:44:45Z,0
hotpot collection,Haidilao,Haidilao · Beef Tallow Flavor Hot Pot Base (150g),,海底捞 · 牛油火锅底料（150g）,N/A,2024-01-20T18:44:31Z,0
hotpot collection,Haidilao,Haidilao · Original Hot Pot Soup Base (220g),,海底捞 · 清油火锅底料（220g）,N/A,2024-01-12T20:36:02Z,0
hotpot collection,Haidilao,Haidilao · Hot & Spicy Hot Pot Soup Base (360g),,海底捞 · 麻辣火锅底料 (360g),N/A,2023-11-04T01:44:49Z,0
hotpot collection,Haidilao,Haidilao · Original Flavor Bagged Hot Pot Dipping Sauce (120g),,海底捞 · 原味火锅底料 (120g),N/A,2023-11-04T01:44:49Z,0
hotpot collection,Haixin,Haixin · Series,,海欣 · 系列,N/A,2023-12-22T19:59:25Z,0
hotpot collection,Haixin,Haixin · Series,,海欣 · 系列,N/A,2024-01-06T00:00:06Z,0
hotpot collection,Little Sheep,Little Sheep · Mushroom Hotpot Soup Base (140g),,小肥羊 · 鲜美菌汤火锅底料 (140g),N/A,2023-11-05T22:36:38Z,4
hotpot collection,Little Sheep,Little Sheep · Sheep Hotpot Soup Base (154g),,小肥羊 · 羊汤调味料（154g）,N/A,2023-12-20T18:56:22Z,0
hotpot collection,MLKJ,MLKJ · Spicy Hotpot Soup Base (320g),,麻辣空间 · 麻辣味火锅底料（320g）,N/A,2023-11-04T01:44:30Z,0
hotpot collection,Ming Yang,Ming Yang · Spicy Hot Pot Soup Base (4*90g),,名扬 · 牛油麻辣手工全型火锅底料 (4*90g),N/A,2023-11-04T01:45:01Z,0
hotpot collection,Ming Yang,Ming Yang · Extra Spicy Hot Pot Soup Base (500g),,名扬 · 特辣手工全形火锅底料（500g）,N/A,2023-11-04T01:44:31Z,0
hotpot collection,Shoo Loong Kan,Shoo Loong Kan ·  Spicy Sesame Flavored Hot Pot Dipping Sauce (55g),,小龙坎 ·  麻酱蘸料香辣味 (55g),N/A,2024-01-23T18:14:26Z,2
hotpot collection,Shoo Loong Kan,Shoo Loong Kan ·  Orginal Sesame Flavored Hot Pot Dipping Sauce (55g),,小龙坎 ·  麻酱蘸料原味 (55g),N/A,2024-01-23T18:01:27Z,4
hotpot collection,Shoo Loong Kan,Shoo Loong Kan · Red Oil Spicy Hotpot Soup Base (150g),,小龙坎 · 红汤火锅底料（150g）,N/A,2023-11-04T01:44:26Z,0
hotpot collection,Shoo Loong Kan,Shoo Loong Kan · Hot Spicy Seasoning Mixed Hotpot Soup Base (4*80g),,小龙坎 · 鸳鸯火锅底料（4*80g）,N/A,2023-11-04T01:44:28Z,0
lee kum kee,Lee Kum Kee,Lee Kum Kee · Minced Ginger (213ml),,李锦记 · 姜蓉（213g）,N/A,2023-11-04T01:44:02Z,4
lee kum kee,Lee Kum Kee,Lee Kum Kee · Char Siu Sauce(320ml）,,李锦记 · 叉烧酱（320ml）,N/A,2023-11-04T01:44:00Z,0
lee kum kee,Lee Kum Kee,Lee Kum Kee · Black Pepper Sauce (294ml),,李锦记 · 黑椒汁（294ml）,N/A,2023-11-04T01:44:01Z,0
lee kum kee,Lee Kum Kee,Lee Kum Kee · Minced Garlic (326ml),,李锦记 · 蒜蓉（326g）,N/A,2023-11-04T01:44:02Z,0
meal sauce kits,BaiJia,BaiJia · Mapo Tofu Seasoning(100g),,白家 · 麻婆豆腐调味料(100g),1.5 CAD,2023-11-07T05:35:02Z,0
meal sauce kits,BaiJia,BaiJia · Picked Cabbage Fish Seasoning (300g),,白家 · 酸菜鱼调味料(300g),2.0 CAD,2023-12-27T20:20:13Z,0
meal sauce kits,BaiJia,BaiJia · Sour Soup Beef Seasoning(160g),,白家 · 酸汤肥牛调味料(300g),2.0 CAD,2023-12-27T20:19:55Z,0
meal sauce kits,Chuan Nan,Chuan Nan · Fried Chili Sauce for Rice (258g),,川南 · 下饭香油辣子 (258g),3.5 CAD,2023-12-27T20:40:44Z,0
meal sauce kits,Cui Hong,Cui Hong · Spicy Braised Seasoning (190g),,翠宏 · 辣卤调味料 (190g),N/A,2023-12-12T22:11:15Z,0
meal sauce kits,Haday,Haday · Signature Rice Sauce With Mushroom (300g),,海天 · 招牌香菇酱（300g）,3.0 CAD,2023-11-04T01:44:24Z,0
meal sauce kits,Haidilao,Haidilao · Mild Spicy Beef Soup Flavor Hot Pot Seasoning (200g),,海底捞 · 骨汤微辣麻辣烫料 (200g),3.5 CAD,2024-01-31T07:59:52Z,0
meal sauce kits,Haidilao,Haidilao · Sauce for Sour Soup With Beef (200g),,海底捞 · 酸汤肥牛调味料 (200g),N/A,2023-11-04T01:44:44Z,0
meal sauce kits,Haidilao,Haidilao · Spicy Chili Dipping Seasoning (40g),,海底捞 · 辣椒面 (40g),N/A,2023-11-04T01:44:45Z,0
meal sauce kits,Haidilao,Haidilao · Tom yum Hot Pot Base (210g),,海底捞 · 冬阴功火锅底料 (210g),N/A,2023-11-04T01:44:48Z,0
meal sauce kits,Haidilao,Haidilao · Sour Fish Soup With Pickled Pepper (210g),,海底捞 · 泡椒酸汤鱼调味料  (210g),N/A,2023-11-04T01:44:44Z,0
meal sauce kits,Hao Ren Jia,Hao Ren Jia · Kung Bao Chicken Seasoning (80g),,好人家 · 宫保鸡丁调料（80g）,N/A,2023-11-04T01:44:15Z,2
meal sauce kits,Hao Ren Jia,Hao Ren Jia · Spicy Chicken Seasoning (160g),,好人家 · 辣子鸡调料（160g）,N/A,2023-11-04T01:44:15Z,4
meal sauce kits,Hao Ren Jia,Hao Ren Jia · Boiled Fish Seasoning (198g）,,好人家 · 水煮鱼调料（198g）,N/A,2023-11-04T01:44:14Z,3
meal sauce kits,Hao Ren Jia,Hao Ren Jia · Flavored Pork Seasoning (100g),,好人家 · 鱼香肉丝调料（100g）,N/A,2024-01-17T18:10:29Z,0
meal sauce kits,Jia Dian Zi Wei,Jia Dian Zi Wei · Japanese Kansai Sukiyaki Flavored Soup Base (100g),,加点滋味 · 日式关西寿喜烧风味汤底 (100g),3.0 CAD,2023-12-10T03:31:20Z,0
meal sauce kits,SXX,SXX · Matsutake Seasoning (90g),,松鲜鲜 · 松茸调味料 (90g),2.5 CAD,2024-01-27T02:43:34Z,0
meal sauce kits,San Ta,San Ta · Dan Dan Noodle Condiment (240g),,伞塔 · 担担面调料 (240g),1.8 CAD,2023-12-10T04:46:46Z,4
meal sauce kits,San Ta,San Ta · Mixed Noodle Condiment (240g),,伞塔 · 杂酱面调料 (240g),1.8 CAD,2023-12-10T04:44:24Z,4
meal sauce kits,San Ta,San Ta ·  Scallion Oil Mixed Noodle Condiment (240g),,伞塔 · 葱油拌面调料 (240g),1.8 CAD,2023-12-10T00:21:39Z,2
meal sauce kits,XXJD,XXJD · Honey Flavor New Orleans Roasted Chicken Wing Marinade (140g),,小熊驾到 · 新奥尔良烤鸡翅腌料蜜汁味 (140g),2.0 CAD,2024-01-27T02:34:21Z,3
meal sauce kits,YDB,YDB · Salted Duck Egg Suace (180g),,一顿拌 · 咸蛋黄酱 (180g),N/A,2024-02-04T04:15:04Z,0
other sauce,Chuan Nan,Chuan Nan · Dried Cowpea (330g),,川南 · 下饭脆豇豆 (330g),3.0 CAD,2024-03-08T10:24:50Z,5
